id,sektor,subsektor,kategori,nama_provinsi,lokasi_provinsi,lokasi_kabkot,nama_kegiatan,tahun_pelaporan,Total Penurunan emisi
14209,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Hasil Hutan Non Kayu - MONITORING 2,2013,77.088
14215,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,EMPAT LAWANG,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 2,2013,248.886
14221,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan - MONITORING 2,2013,207.405
14227,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam - MONITORING 2,2013,120.78
14234,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembuatan Bibit/Benih Tanaman Kehutanan KBD dan Penanaman Hutan Partisifatif - MONITORING 3,2013,119.5722
14240,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembangunan Areal Model Tanaman Kehutanan Pola agroforestry - MONITORING 3,2013,217.04166
14246,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringgatan bulan Bhakti Menanam - MONITORING 3,2013,138.7584
14252,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 3,2013,11946.528
14258,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Aneka Usaha Kehutanan - MONITORING 3,2013,124.443
14264,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,PAGAR ALAM,Pengembangan Hasil Hutan Non Kayu - MONITORING 3,2013,115.632
15081,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Penanaman Hutan Tanaman Industri (2012) - MONITORING 1,2013,1072475.281
15615,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Penanaman  Hutan Tanaman Industri (2011) - MONITORING 2,2013,360668.5434
15626,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Penanaman Hutan Tanaman Industri (2010) - MONITORING 3,2013,374924.8665
847,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,PRABUMULIH,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam,2014,253
848,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pelatihan kelompok tani dan pembuatan Demplot teknik budidaya agroforestry dan konservasi tanah dan air.,2014,988.3005
849,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan,2014,987.0666667
850,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan,2014,2348.7464
851,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Sistem Agroforestry di Kawasan Hutan Lindung,2014,921.8
852,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,Pengembangan Hasil Hutan Non Kayu,2014,1079.232
853,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,"Perencanaan dan Pengembangan Hasil Hutan Tanaman Rakyat,  Hutan Rakyat,  dan Lumbung Kayu Desa",2014,42.82666667
854,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengamanan Hutan,2014,0
855,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2014,0
1362,Lahan,Pertanian,Penggunaan Pupuk Organik,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,pengadaan pupuk organik APBD,2014,5.86666667
1584,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengukuhan dan Penatagunaan Kawasan Hutan,2014,0
1585,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pembentukan Kesatuan Pengelolaan Hutan Produksi (KPHP),2014,0
1586,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PAGAR ALAM,Inventarisasi Sumber Daya Hutan Tingkat Provinsi,2014,0
1587,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,"Pengelolaan Database, Intranet dan Jaringan Data Spasial Kehutanan Daerah (JDSKD)",2014,0
1588,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Penyiapan Pemantapan Kawasan Hutan,2014,0
1589,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Koordinasi Penyelenggaraan Reboisasi dan Penghijauan Hutan,2014,0
1590,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,"Fasilitasi Forum Rimbawan, Forum DAS dan Pokja Revitalisasi Lahan Gambut",2014,0
1591,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pengembangan Perhutanan Sosial,2014,0
1592,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Penyelenggaraan Rehabilitasi Hutan dan Lahan dan Reklamasi Hutan di DAS Prioritas,2014,0
1593,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pembinaan Penyelenggaraan Pengelolaan DAS,2014,0
1594,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pengembangan Perbenihan Tanaman Hutan,2014,0
1595,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Penyelidikan Kasus-kasus Peredaran Hasil Hutan,2014,0
1596,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pembangunan Pos Pengamanan Terpadu Kawasan Hutan Tanjung Api-api,2014,0
1597,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pembinaan dan Pengendalian Hama dan Penyakit Hutan Alam dan Hutan Tanaman,2014,0
1598,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Fasilitasi Kegiatan REDD+,2014,0
1599,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,In House Traning Perencanaan Teknis dan Sistem Informasi Geografi Kehutanan,2014,0
1600,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Sinkronisasi dan Evaluasi Kegiatan Pembangunan Kehutanan,2014,0
1601,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Penyusunan Rencana Kehutanan Tingkat Provinsi (RKTP),2014,0
1602,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pembinaan pengembangan hutan tanaman industri dan produksi kayu,2014,0
1603,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Perencanaan dan Pengembangan Hutan Kemasyarakatan dan Hutan Desa,2014,0
1604,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Kegiatan Optimalisasi Penerimaan Negara Bukan Pajak/PNPB,2014,0
1605,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Kegiatan Pengendalian Peredaran Hasil Hutan,2014,0
1606,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Sriwijaya Expo dan Pameran Kehutanan,2014,0
1607,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,"Inventarisasi, Registrasi, Monitoring dan Evaluasi Perkembangan Industri Hasil Hutan",2014,0
1608,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Fasilitasi Pokja Pengembangan Industri Pengolahan Kayu Rakyat,2014,0
1609,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Peningkatan Tertib Peredaran Hasil Hutan dan Iuran Hasil Hutan,2014,0
1610,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Peningkatan Usaha Hutan Alam,2014,0
1611,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Peningkatan Usaha Hutan Tanaman,2014,0
1612,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Peningkatan Usaha Industri Primer Kehutanan,2014,0
1613,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,[datatidaklengkap] Pengendalian Kebakaran Hutan (2014),2014,0
1614,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Penyidikan dan Pengamanan Hutan,2014,0
1999,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Penanaman  Hutan Tanaman Industri (2014),2014,1516080.885
6728,Energi,Energi,Pembangunan Energi Terbarukan - OFF GRID,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,"Rehab PLTMH Desa Penyandingan Kec . Muara Dua Kisam Kabupaten OKU Selatan, kapasitas 20 kW (2014)",2014,244.29888
6729,Energi,Energi,Pembangunan Energi Terbarukan - OFF GRID,SUMATERA SELATAN,SUMATERA SELATAN,PAGAR ALAM,Pembangunan PLTMH (2014),2014,162.86592
6765,Energi,Transportasi,Intelligent Transportation System (ITS)/ Area Traffic Control System (ATCS),SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Pembangunan ITS/ATCS - 2014,2014,27.72
6766,Energi,Transportasi,Reformasi Sistem Transit - BRT System,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,REFORMASI SISTEM TRANSIT - BRT SYSTEM - 2014,2014,8817.49
6771,Energi,Transportasi,Hari Bebas Kendaraan Bermotor (Car Free Day),SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Car free Day - 2014,2014,7.44
6835,Energi,Transportasi,Peremajaan Armada Angkutan Umum,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Peremajaan Armada Angkutan Umum - 2014,2014,1369.39392
10129,Pengelolaan Limbah,Persampahan,Bank Sampah,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,OPRASIONALISASI TPST 3R,2014,39.05455502
10134,Pengelolaan Limbah,Persampahan,Tempat Pengelolaan Sampah Terpadu TPST / TPS3R,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,pengolahan persampahan,2014,0.4427
14114,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Perencanaan dan Pengembangan Hutan Kemasyarakatan (HKm) dan Hutan Desa (HD) - MONITORING 1,2014,251.702
14119,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam - MONITORING 1,2014,710.688
14124,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,EMPAT LAWANG,Pengembangan Aneka Usaha Kehutanan - MONITORING 1,2014,912.582
14129,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 1,2014,3705.636
14134,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,"Perencanaan dan Pengembangan Hasil Hutan Tanaman Rakyat,  Hutan Rakyat,  dan Lumbung Kayu Desa - MONITORING 1",2014,165.924
14139,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Hasil Hutan Non Kayu - MONITORING 1,2014,452.2496
14144,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan - MONITORING 1,2014,977.196
14150,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam - MONITORING 2,2014,230.67
14156,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 2,2014,308.352
14162,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Aneka Usaha Kehutanan - MONITORING 2,2014,248.886
14168,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 2,2014,1110.769
14174,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pengembangan Hasil Hutan Non Kayu - MONITORING 2,2014,244.3261333
14180,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan - MONITORING 2,2014,497.772
14192,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 3,2014,101.4552
14198,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Aneka Usaha Kehutanan - MONITORING 3,2014,149.3316
14204,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 3,2014,149.3316
14210,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Hasil Hutan Non Kayu - MONITORING 3,2014,46.2528
14216,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,EMPAT LAWANG,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 3,2014,149.3316
14222,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan - MONITORING 3,2014,124.443
14228,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam - MONITORING 3,2014,72.468
14235,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembuatan Bibit/Benih Tanaman Kehutanan KBD dan Penanaman Hutan Partisifatif - MONITORING 4,2014,71.93853333
14241,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembangunan Areal Model Tanaman Kehutanan Pola agroforestry - MONITORING 4,2014,130.5793378
14247,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringgatan bulan Bhakti Menanam - MONITORING 4,2014,83.512
14253,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 4,2014,7190.04
14259,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Aneka Usaha Kehutanan - MONITORING 4,2014,74.89625
14265,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,PAGAR ALAM,Pengembangan Hasil Hutan Non Kayu - MONITORING 4,2014,69.59333333
15082,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Penanaman Hutan Tanaman Industri (2012) - MONITORING 2,2014,643485.1685
15616,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Penanaman  Hutan Tanaman Industri (2011) - MONITORING 3,2014,216401.126
15627,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Penanaman Hutan Tanaman Industri (2010) - MONITORING 4,2014,225649.2252
363,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam,2015,205.04
364,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pelatihan kelompok tani dan pembuatan Demplot teknik budidaya agroforestry dan konservasi tanah dan air.,2015,428.2666667
365,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan,2015,1184.48
366,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan,2015,2212.32
367,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Sistem Agroforestry di Kawasan Hutan Lindung,2015,921.8
368,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pengembangan Hasil Hutan Non Kayu,2015,685.2266667
369,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Penanaman  hutan tanaman industri,2015,1779571.316
483,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan,2015,227.3944444
494,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,PAGAR ALAM,Pelatihan kelompok tani dan pembuatan Demplot teknik budidaya agroforestry dan konservasi tanah dan air,2015,179.3
504,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam,2015,67.46666667
840,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,"Pengamanan Hutan (Lahat, Muara Enim, Mura)",2015,0
841,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,"Pengamanan Hutan (Lahat, Muara Enim, Mura)",2015,0
842,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,"Pengamanan Hutan (Lahat, Muara Enim, Mura)",2015,0
843,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,"Pengamanan Hutan (Lahat, Muara Enim, Mura)",2015,0
844,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,"Pengamanan Hutan (Lahat, Muara Enim, Mura)",2015,0
845,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,"Pengamanan Hutan (Lahat, Muara Enim, Mura)",2015,0
846,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,"Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan (OKI, Ogan Ilir, Muba, Mura, Banyuasin, Muara Enim)",2015,0
1392,Pengelolaan Limbah,Air Limbah,Instalasi Pengolahan Air Limbah,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Pembangunan IPAL,2015,17.68872
1397,Pengelolaan Limbah,Persampahan,Bank Sampah,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,bank sampah kemala,2015,19.03243422
1434,Pengelolaan Limbah,Air Limbah,Instalasi Pengolahan Air Limbah,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Pembangunan Biogas dari kotoran sapi,2015,26.34912
1561,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pengukuhan dan Penatagunaan Kawasan Hutan,2015,0
1563,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pembentukan Kesatuan Pengelolaan Hutan Produksi (KPHP),2015,0
1564,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Inventarisasi Sumber Daya Hutan Tingkat Provinsi,2015,0
1565,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,"Pengelolaan Database, Intranet dan Jaringan Data Spasial Kehutanan Daerah (JDSKD)",2015,0
1566,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Koordinasi Penyelenggaraan Reboisasi dan Penghijauan Hutan,2015,0
1567,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,"Fasilitasi Forum Rimbawan, Forum DAS dan Pokja Revitalisasi Lahan Gambut",2015,0
1568,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN ILIR,Pengembangan Kelembagaan Pengendalian Kebakaran Hutan dan Lahan,2015,0
1569,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Penyelidikan Kasus-kasus Peredaran Hasil Hutan,2015,0
1570,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pembangunan Pos Pengamanan Terpadu Kawasan Hutan Tanjung Api-api,2015,0
1571,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pembinaan dan Pengendalian Hama dan Penyakit Hutan Alam dan Hutan Tanaman,2015,0
1572,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Fasilitasi Kegiatan REDD+,2015,0
1573,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,In House Traning Perencanaan Teknis dan Sistem Informasi Geografi Kehutanan,2015,0
1574,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Sinkronisasi dan Evaluasi Kegiatan Pembangunan Kehutanan,2015,0
1575,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pembinaan pengembangan hutan tanaman industri dan produksi kayu,2015,0
